study_id,site_id,core_id,core_count,habitat,management,accumulation_type,depth_min_cm,depth_max_cm,marker_rate,marker_rate_se,marker_rate_unit,SET_rate,SET_rate_unit,latitude,longitude,country,admin_division,climate_zone,inventory_year,ecosystem,horizon_min,horizon_max,pb210_CAR,pb210_CAR_unit,cs137_CAR,cs137_CAR_unit,PublicationID,First_Author,Year,Publication_Type,Source,CCAP_Class,salinity_class,Stature,Activity,Activity_Time,DOC,Salinity_in_Water,Unit_Source,CalculationMethod
Callaway_et_al_2019,Coon_Island,Coon_Island_D_Low,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.186543,-122.319232,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,149,gramsPerSquareMeterPerYear,232.4,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_High,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.17819,-122.553551,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,48,gramsPerSquareMeterPerYear,53.5,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Low,1,marsh,natural,total carbon,0,48,NA,NA,NA,NA,NA,38.179712,-122.543043,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,48,57.1,gramsPerSquareMeterPerYear,87.7,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_A_Mid,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.178553,-122.549684,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,49.7,gramsPerSquareMeterPerYear,53.5,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_High,1,marsh,natural,total carbon,0,52,NA,NA,NA,NA,NA,38.16315,-122.554428,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,NA,NA,63.8,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Petaluma_River,Petaluma_River_Marsh_B_Mid,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.16128,-122.554058,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,65.4,gramsPerSquareMeterPerYear,78.8,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_High,1,marsh,natural,total carbon,0,52,NA,NA,NA,NA,NA,38.191488,-122.013634,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,88.2,gramsPerSquareMeterPerYear,79.1,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_Low,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.18954,-122.011907,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,71,gramsPerSquareMeterPerYear,118.4,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_A_Mid,1,marsh,natural,total carbon,0,46,NA,NA,NA,NA,NA,38.190525,-122.012788,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,46,92.7,gramsPerSquareMeterPerYear,129.1,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_B_High,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,38.202337,-122.036942,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,86.9,gramsPerSquareMeterPerYear,121.5,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_B_Low,1,marsh,natural,total carbon,0,52,NA,NA,NA,NA,NA,38.202419,-122.039424,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,54.4,gramsPerSquareMeterPerYear,74.9,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Rush_Ranch,Rush_Ranch_B_Mid,1,marsh,natural,total carbon,0,52,NA,NA,NA,NA,NA,38.202247,-122.038437,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,90,gramsPerSquareMeterPerYear,106.7,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_High,1,marsh,natural,total carbon,0,52,NA,NA,NA,NA,NA,37.600374,-122.142273,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,NA,NA,102.5,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Low,1,marsh,natural,total carbon,0,52,NA,NA,NA,NA,NA,37.600394,-122.143951,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,NA,NA,160.8,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_A_Mid,1,marsh,natural,total carbon,0,50,NA,NA,NA,NA,NA,37.600351,-122.14556,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,50,NA,NA,117.9,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2019,Whale's_Tail,Whales_Tail_B_Low,1,marsh,natural,total carbon,0,52,NA,NA,NA,NA,NA,37.589494,-122.145483,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,52,NA,NA,132.6,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campana_1998,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,37.52,-76.79,United States,Virginia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,159.5354335,gramsPerSquareMeterPerYear,14,Campana,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Campana_1998,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,37.52,-76.79,United States,Virginia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,129.2694419,gramsPerSquareMeterPerYear,14,Campana,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Campana_1998,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,37.52,-76.79,United States,Virginia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,162.8574869,gramsPerSquareMeterPerYear,14,Campana,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Campana_1998,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,37.52,-76.79,United States,Virginia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,197.9041777,gramsPerSquareMeterPerYear,14,Campana,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Campana_1998,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,37.52,-76.79,United States,Virginia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,NA,gramsPerSquareMeterPerYear,14,Campana,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Campana_1998,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,37.52,-76.79,United States,Virginia,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,132.9687399,gramsPerSquareMeterPerYear,14,Campana,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Carlin_et_al_2021,ELM1812,ELM1812-MFA1,1,mudflat,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,37.6157,-122.113933,United States,California,Mediterranean,nggi_2022,NA,0,35,51,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carlin_et_al_2021,ELM1812,ELM1812-PWA1,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,37.615583,-122.11405,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,32,73,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carlin_et_al_2021,ELM1812,ELM1812-SPA2,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,37.615667,-122.113967,United States,California,Mediterranean,nggi_2022,Estuarine Emergent Wetland,0,30,85,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Church_2006,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,39.78,-75.43,United States,New Jersey,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,147.2,gramsPerSquareMeterPerYear,147.2,gramsPerSquareMeterPerYear,46,Church,2006,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Church_2006,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,39.87,-75.2,United States,New Jersey,Warm Temperate,nggi_2017,Palustrine Emergent Wetland,NA,NA,155.8928571,gramsPerSquareMeterPerYear,242.5,gramsPerSquareMeterPerYear,46,Church,2006,1,1,NA,NA,NA,NA,NA,NA,NA,NA,C
Craft_1993,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,35.9,-75.6,United States,North Carolina,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,58.9,gramsPerSquareMeterPerYear,6,Craft,1993,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_1993,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,35.9,-75.6,United States,North Carolina,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,21.3,gramsPerSquareMeterPerYear,6,Craft,1993,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_1993,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,35.3,-76.8,United States,North Carolina,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,145.5,gramsPerSquareMeterPerYear,6,Craft,1993,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_1993,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,35.3,-76.8,United States,North Carolina,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,106.5,gramsPerSquareMeterPerYear,6,Craft,1993,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_1998,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,26,-80.5,United States,Florida,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,36,gramsPerSquareMeterPerYear,19,gramsPerSquareMeterPerYear,9,Craft,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_1998,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,26,-80.5,United States,Florida,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,213,gramsPerSquareMeterPerYear,282,gramsPerSquareMeterPerYear,9,Craft,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_1998,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,26,-80.5,United States,Florida,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,156,gramsPerSquareMeterPerYear,164,gramsPerSquareMeterPerYear,9,Craft,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_1998,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,26,-80.5,United States,Florida,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,118,gramsPerSquareMeterPerYear,149,gramsPerSquareMeterPerYear,9,Craft,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_1998,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,26,-80.5,United States,Florida,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,81,gramsPerSquareMeterPerYear,56,gramsPerSquareMeterPerYear,9,Craft,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_1998,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,26,-80.5,United States,Florida,Subtropical,nggi_2017,Estuarine Emergent Wetland,NA,NA,124,gramsPerSquareMeterPerYear,37,gramsPerSquareMeterPerYear,9,Craft,1998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2002,NA,NA,NA,marsh,restored,NA,NA,NA,NA,NA,NA,NA,NA,32.25,-76.75,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,118,gramsPerSquareMeterPerYear,7,Craft,2002,1,1,NA,NA,herb,NA,NA,NA,NA,NA,NA
Craft_2002,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,32.25,-76.75,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,125,gramsPerSquareMeterPerYear,7,Craft,2002,2,1,NA,NA,herb,NA,NA,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,impounded,NA,NA,NA,NA,NA,NA,NA,NA,34,-78,United States,North Carolina,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,99,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,created,1,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,impounded,NA,NA,NA,NA,NA,NA,NA,NA,34.5,-77,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,39,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,created,3,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,impounded,NA,NA,NA,NA,NA,NA,NA,NA,34.5,-77,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,27,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,created,8,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,impounded,NA,NA,NA,NA,NA,NA,NA,NA,34.5,-77,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,18,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,created,11,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,impounded,NA,NA,NA,NA,NA,NA,NA,NA,34.5,-77,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,62,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,created,13,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,impounded,NA,NA,NA,NA,NA,NA,NA,NA,35,-76.5,United States,North Carolina,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,21,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,created,24,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,impounded,NA,NA,NA,NA,NA,NA,NA,NA,35,-76.5,United States,North Carolina,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,34,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,created,26,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,impounded,NA,NA,NA,NA,NA,NA,NA,NA,35,-76.5,United States,North Carolina,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,39,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,mesohaline,herb,created,28,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,34,-78,United States,North Carolina,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,33,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,natural,1,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,34.5,-77,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,43,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,natural,3,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,34.5,-77,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,30,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,natural,8,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,34.5,-77,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,110,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,natural,11,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,34.5,-77,United States,NA,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,1,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,natural,13,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,35,-76.5,United States,North Carolina,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,7.5,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,polyhaline,herb,natural,26,NA,NA,NA,NA
Craft_2003,NA,NA,NA,marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,35,-76.5,United States,North Carolina,Warm Temperate,nggi_2017,Estuarine Emergent Wetland,NA,NA,NA,NA,77,gramsPerSquareMeterPerYear,8,Craft,2003,1,1,NA,mesohaline,herb,natural,28,NA,NA,NA,NA
Craft_2007,Altamaha_River,NA,6,marsh,natural,organic carbon,0,30,NA,NA,NA,NA,NA,31.331666666666667,-81.402,United States,Georgia,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,108,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,NA,6,marsh,natural,organic carbon,0,30,NA,NA,NA,NA,NA,31.416599333333334,-81.331258,United States,Georgia,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,32,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,NA,6,marsh,natural,organic carbon,0,30,NA,NA,NA,NA,NA,31.535,-81.31933333333333,United States,Georgia,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,NA,NA,21,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeLaune_1986,NA,NA,NA,tidal_fresh_marsh,natural,NA,NA,NA,NA,NA,NA,NA,NA,29.72,-90.12,United States,Louisiana,Subtropical,nggi_2017,Palustrine Emergent Wetland,NA,NA,NA,NA,175.440018,gramsPerSquareMeterPerYear,49,DeLaune,1986,1,1,NA,NA,NA,NA,NA,NA,NA,1,C
Drexler_et_al_2013,Bird_Field,NA,2,marsh,disturbed,total carbon,16,84,NA,NA,NA,NA,NA,33.493866999999995,-79.173475,United States,South Carolina,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,175,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Coastal_EDU_Field,NA,2,marsh,disturbed,total carbon,16,84,NA,NA,NA,NA,NA,33.517233,-79.15905,United States,South Carolina,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,175,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Hasty_Point_Managed_Shallow,NA,2,marsh,disturbed,total carbon,16,84,NA,NA,NA,NA,NA,33.543367,-79.170525,United States,South Carolina,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,125,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded,NA,2,marsh,disturbed,total carbon,16,84,NA,NA,NA,NA,NA,33.5208,-79.1476835,United States,South Carolina,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,267.5,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Sandy_Island_Natural,NA,2,marsh,disturbed,total carbon,16,84,NA,NA,NA,NA,NA,33.517875000000004,-79.148258,United States,South Carolina,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,267.5,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Wardlaw_Shallow_Managed,NA,2,marsh,disturbed,total carbon,16,84,NA,NA,NA,NA,NA,33.524067,-79.15685,United States,South Carolina,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,NA,NA,125,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Animal_Slough,AS14,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.09662,-122.69857,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,54,168,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Animal_Slough,AS15,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.09661,-122.69878,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,56,129,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Animal_Slough,AS16,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.09662,-122.699,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,115,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Animal_Slough,AS7,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.09329,-122.70051,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,46,140,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Animal_Slough,AS8,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.09333,-122.70072,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,50,123,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Animal_Slough,AS9,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.09337,-122.70092,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,52,129,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,SG10,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.08907,-122.70853,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,38,141,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,SG11,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.08911,-122.70872,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,40,81,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,SG12,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.08904,-122.70891,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,30,210,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,SG4,1,marsh,restored,organic carbon,NA,NA,164,54,gramsPerSquareMeterPerYear,NA,NA,47.09291,-122.70657,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,26,190,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,SG5,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.0929,-122.70676,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,28,224,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2019,Six_Gill_Slough,SG6,1,marsh,restored,organic carbon,NA,NA,NA,NA,NA,NA,NA,47.09288,-122.70704,United States,Washington,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,26,139,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2020,Choptank River,ChoptankLowerTidal,1,marsh,natural,total carbon,NA,NA,NA,NA,NA,NA,NA,38.82333,-75.8703,United States,Maryland,Warm Temperate,nggi_2022,Estuarine Emergent Wetland,0,40.3,NA,NA,180,gramsPerSquareMeterPerYear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
