study_id,site_id,core_id,depth_min,depth_max,radioisotope,radioactivity,error
Lagomasino_et_al_2020,Huddy_Gut,HG2,28,30,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG2,30,32,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG2,32,34,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG2,34,36,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG2,36,38,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG2,38,40,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG2,40,42,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,0,2,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,2,4,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,4,6,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,6,8,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,8,10,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,10,12,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,12,14,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,14,16,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,16,18,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,18,20,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,20,22,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,22,24,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,24,26,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,26,28,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,28,30,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,30,32,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,32,34,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,34,36,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,36,38,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,38,40,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,40,42,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,42,44,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,44,46,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,46,48,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Huddy_Gut,HG3,48,50,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,0,2,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,2,4,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,4,6,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,6,8,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,8,10,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,10,12,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,12,14,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,14,16,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,16,18,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,18,20,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,20,22,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,22,24,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,24,26,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,26,28,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,28,30,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,30,32,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,32,34,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,34,36,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,36,38,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,38,40,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,40,42,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,42,44,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP1,44,46,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,0,2,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,2,4,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,4,6,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,12,14,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,14,16,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,16,18,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,18,20,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,20,22,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,22,24,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,24,26,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,26,28,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,28,30,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,30,32,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,32,34,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,34,36,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,36,38,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,38,40,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,40,42,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,42,44,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,46,48,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP2,48,50,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,0,2,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,2,4,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,4,6,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,6,8,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,8,10,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,10,12,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,14,16,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,16,18,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,18,20,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,20,22,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,22,24,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,24,26,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,26,28,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,28,30,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,30,32,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,32,34,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,34,36,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,36,38,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,38,40,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,40,42,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,42,44,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,44,46,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,46,48,excess_pb210_activity,NA,NA
Lagomasino_et_al_2020,Porpoise_Point,PP3,48,50,excess_pb210_activity,NA,NA
Luk_et_al_2020,SITE_1,MARSH_1_1,0,1,excess_pb210_activity,132.333333598,7.666666682
Luk_et_al_2020,SITE_1,MARSH_1_1,1,2,excess_pb210_activity,135.333333604,7.833333348999998
Luk_et_al_2020,SITE_1,MARSH_1_1,2,3,excess_pb210_activity,146.833333627,8.833333351
Luk_et_al_2020,SITE_1,MARSH_1_1,3,4,excess_pb210_activity,175.833333685,7.000000013999999
Luk_et_al_2020,SITE_1,MARSH_1_1,4,5,excess_pb210_activity,231.33333379599998,9.000000018
Luk_et_al_2020,SITE_1,MARSH_1_1,5,6,excess_pb210_activity,198.500000397,8.666666683999999
Luk_et_al_2020,SITE_1,MARSH_1_1,6,7,excess_pb210_activity,141.333333616,7.166666681
Luk_et_al_2020,SITE_1,MARSH_1_1,7,8,excess_pb210_activity,115.16666689699998,8.000000016
Luk_et_al_2020,SITE_1,MARSH_1_1,8,9,excess_pb210_activity,112.333333558,6.000000011999999
Luk_et_al_2020,SITE_1,MARSH_1_1,9,10,excess_pb210_activity,138.833333611,8.666666683999999
Luk_et_al_2020,SITE_1,MARSH_1_1,10,11,excess_pb210_activity,162.166666991,10.500000021
Luk_et_al_2020,SITE_1,MARSH_1_1,11,12,excess_pb210_activity,187.666667042,8.000000016
Luk_et_al_2020,SITE_1,MARSH_1_1,12,13,excess_pb210_activity,162.666666992,11.000000022
Luk_et_al_2020,SITE_1,MARSH_1_1,13,14,excess_pb210_activity,96.00000019199999,6.1666666789999995
Luk_et_al_2020,SITE_1,MARSH_1_1,14,15,excess_pb210_activity,75.500000151,7.333333347999999
Luk_et_al_2020,SITE_1,MARSH_1_1,15,16,excess_pb210_activity,142.16666695099997,8.500000017
Luk_et_al_2020,SITE_1,MARSH_1_1,16,17,excess_pb210_activity,100.33333353399999,8.33333335
Luk_et_al_2020,SITE_1,MARSH_1_1,17,18,excess_pb210_activity,88.83333351099999,8.500000017
Luk_et_al_2020,SITE_1,MARSH_1_1,18,19,excess_pb210_activity,81.166666829,6.000000011999999
Luk_et_al_2020,SITE_1,MARSH_1_1,19,20,excess_pb210_activity,62.500000125,4.166666675
Luk_et_al_2020,SITE_1,MARSH_1_1,20,21,excess_pb210_activity,45.833333425,4.3333333419999995
Luk_et_al_2020,SITE_1,MARSH_1_1,21,22,excess_pb210_activity,103.33333354,12.166666691
Luk_et_al_2020,SITE_1,MARSH_1_1,22,23,excess_pb210_activity,86.33333350599999,4.666666676
Luk_et_al_2020,SITE_1,MARSH_1_1,23,24,excess_pb210_activity,39.833333413,7.500000015
Luk_et_al_2020,SITE_1,MARSH_1_1,24,25,excess_pb210_activity,32.333333398,4.666666676
Luk_et_al_2020,SITE_1,MARSH_1_1,25,26,excess_pb210_activity,20.333333374,5.500000011
Luk_et_al_2020,SITE_1,MARSH_1_1,26,27,excess_pb210_activity,14.333333362,5.000000009999999
Luk_et_al_2020,SITE_1,MARSH_1_1,27,28,excess_pb210_activity,23.33333338,5.166666676999999
Luk_et_al_2020,SITE_1,MARSH_1_1,28,29,excess_pb210_activity,7.833333348999998,3.166666673
Luk_et_al_2020,SITE_1,MARSH_1_1,29,30,excess_pb210_activity,15.333333364,3.833333341
Luk_et_al_2020,SITE_1,MARSH_1_1,30,32,excess_pb210_activity,3.6666666739999996,2.1666666709999998
Luk_et_al_2020,SITE_1,MARSH_1_1,32,34,excess_pb210_activity,8.33333335,2.5000000049999995
Luk_et_al_2020,SITE_1,MARSH_1_1,34,36,excess_pb210_activity,12.166666691,3.166666673
Luk_et_al_2020,SITE_1,MARSH_1_2,0,1,excess_pb210_activity,418.33333417,12.333333357999999
Luk_et_al_2020,SITE_1,MARSH_1_2,1,2,excess_pb210_activity,219.50000043899996,9.500000019
Luk_et_al_2020,SITE_1,MARSH_1_2,2,3,excess_pb210_activity,159.166666985,5.333333344
Luk_et_al_2020,SITE_1,MARSH_1_2,3,4,excess_pb210_activity,128.666666924,6.333333346
Luk_et_al_2020,SITE_1,MARSH_1_2,4,5,excess_pb210_activity,123.66666691399999,7.166666681
Luk_et_al_2020,SITE_1,MARSH_1_2,5,6,excess_pb210_activity,111.166666889,5.6666666779999995
Luk_et_al_2020,SITE_1,MARSH_1_2,6,7,excess_pb210_activity,97.000000194,6.500000013
Luk_et_al_2020,SITE_1,MARSH_1_2,7,8,excess_pb210_activity,104.833333543,6.333333346
Luk_et_al_2020,SITE_1,MARSH_1_2,8,9,excess_pb210_activity,82.333333498,5.333333344
Luk_et_al_2020,SITE_1,MARSH_1_2,9,10,excess_pb210_activity,52.333333438,6.500000013
Luk_et_al_2020,SITE_1,MARSH_1_2,10,11,excess_pb210_activity,40.00000007999999,3.833333341
Luk_et_al_2020,SITE_1,MARSH_1_2,11,12,excess_pb210_activity,44.833333423,3.833333341
Luk_et_al_2020,SITE_1,MARSH_1_2,12,13,excess_pb210_activity,52.50000010499999,4.3333333419999995
Luk_et_al_2020,SITE_1,MARSH_1_2,13,14,excess_pb210_activity,36.000000072,6.1666666789999995
Luk_et_al_2020,SITE_1,MARSH_1_2,14,15,excess_pb210_activity,46.500000093,4.500000009
Luk_et_al_2020,SITE_1,MARSH_1_2,15,16,excess_pb210_activity,63.66666679399999,6.833333347
Luk_et_al_2020,SITE_1,MARSH_1_2,16,17,excess_pb210_activity,44.000000088,7.000000013999999
Luk_et_al_2020,SITE_1,MARSH_1_2,17,18,excess_pb210_activity,73.33333348,7.000000013999999
Luk_et_al_2020,SITE_1,MARSH_1_2,18,19,excess_pb210_activity,131.50000026299998,8.33333335
Luk_et_al_2020,SITE_1,MARSH_1_2,19,20,excess_pb210_activity,175.50000035099995,9.000000018
Luk_et_al_2020,SITE_1,MARSH_1_2,20,21,excess_pb210_activity,120.833333575,6.500000013
Luk_et_al_2020,SITE_1,MARSH_1_2,21,22,excess_pb210_activity,75.16666681699999,6.500000013
Luk_et_al_2020,SITE_1,MARSH_1_2,22,23,excess_pb210_activity,49.666666766,4.3333333419999995
Luk_et_al_2020,SITE_1,MARSH_1_2,23,24,excess_pb210_activity,37.333333408,5.000000009999999
Luk_et_al_2020,SITE_1,MARSH_1_2,24,25,excess_pb210_activity,45.500000091,5.500000011
Luk_et_al_2020,SITE_1,MARSH_1_2,25,26,excess_pb210_activity,8.166666682999999,5.333333344
Luk_et_al_2020,SITE_1,MARSH_1_2,26,27,excess_pb210_activity,18.166666703,4.833333343
Luk_et_al_2020,SITE_1,MARSH_1_2,27,28,excess_pb210_activity,14.333333362,3.33333334
Luk_et_al_2020,SITE_1,MARSH_1_2,28,29,excess_pb210_activity,8.166666682999999,3.5000000069999997
Luk_et_al_2020,SITE_1,MARSH_1_2,29,30,excess_pb210_activity,14.833333363,4.3333333419999995
Luk_et_al_2020,SITE_1,MARSH_1_2,30,32,excess_pb210_activity,5.6666666779999995,2.333333338
Luk_et_al_2020,SITE_1,MARSH_1_2,32,34,excess_pb210_activity,0.833333335,2.5000000049999995
Luk_et_al_2020,SITE_1,MARSH_1_2,34,36,excess_pb210_activity,2.5000000049999995,2.8333333389999997
Luk_et_al_2020,SITE_1,POND_1,0,1,excess_pb210_activity,86.33333350599999,8.666666683999999
Luk_et_al_2020,SITE_1,POND_1,1,2,excess_pb210_activity,32.666666731999996,5.166666676999999
Luk_et_al_2020,SITE_1,POND_1,2,3,excess_pb210_activity,15.333333364,3.6666666739999996
Luk_et_al_2020,SITE_1,POND_1,3,4,excess_pb210_activity,17.666666702,5.000000009999999
Luk_et_al_2020,SITE_1,POND_1,4,5,excess_pb210_activity,7.000000013999999,4.666666676
Luk_et_al_2020,SITE_1,POND_1,5,6,excess_pb210_activity,6.333333346,2.666666672
Luk_et_al_2020,SITE_1,POND_1,6,7,excess_pb210_activity,0.333333334,4.666666676
Luk_et_al_2020,SITE_1,POND_1,7,8,excess_pb210_activity,-4.500000009,2.8333333389999997
Luk_et_al_2020,SITE_1,POND_1,8,9,excess_pb210_activity,-4.500000009,2.8333333389999997
Luk_et_al_2020,SITE_1,POND_1,9,10,excess_pb210_activity,5.833333345,3.0000000059999996
Luk_et_al_2020,SITE_1,POND_1,10,11,excess_pb210_activity,0,2.666666672
Luk_et_al_2020,SITE_1,POND_1,11,12,excess_pb210_activity,5.000000009999999,3.833333341
Luk_et_al_2020,SITE_1,POND_1,12,13,excess_pb210_activity,1.5000000029999998,2.1666666709999998
Luk_et_al_2020,SITE_1,POND_1,13,14,excess_pb210_activity,2.333333338,3.0000000059999996
Luk_et_al_2020,SITE_1,POND_1,14,15,excess_pb210_activity,1.166666669,3.0000000059999996
Luk_et_al_2020,SITE_1,POND_1,15,16,excess_pb210_activity,-3.166666673,3.166666673
Luk_et_al_2020,SITE_1,POND_1,16,17,excess_pb210_activity,12.666666692,4.833333343
Luk_et_al_2020,SITE_1,POND_1,17,18,excess_pb210_activity,-5.833333345,4.500000009
Luk_et_al_2020,SITE_1,POND_1,18,19,excess_pb210_activity,-3.6666666739999996,2.5000000049999995
Luk_et_al_2020,SITE_1,POND_1,19,20,excess_pb210_activity,4.500000009,3.5000000069999997
Luk_et_al_2020,SITE_1,POND_1,20,21,excess_pb210_activity,0,4.500000009
Luk_et_al_2020,SITE_1,POND_1,21,22,excess_pb210_activity,16.333333365999998,4.3333333419999995
Luk_et_al_2020,SITE_1,POND_1,22,23,excess_pb210_activity,3.166666673,3.6666666739999996
Luk_et_al_2020,SITE_1,POND_1,23,24,excess_pb210_activity,-0.333333334,4.3333333419999995
Luk_et_al_2020,SITE_1,POND_1,24,25,excess_pb210_activity,2.1666666709999998,4.500000009
Luk_et_al_2020,SITE_1,POND_1,25,26,excess_pb210_activity,3.5000000069999997,4.500000009
Luk_et_al_2020,SITE_1,POND_1,26,27,excess_pb210_activity,1.66666667,5.833333345
Luk_et_al_2020,SITE_1,POND_1,27,28,excess_pb210_activity,-3.33333334,4.000000008
Luk_et_al_2020,SITE_1,POND_1,28,29,excess_pb210_activity,2.000000004,3.33333334
Luk_et_al_2020,SITE_1,POND_1,29,30,excess_pb210_activity,0,0
Luk_et_al_2020,SITE_2,MARSH_2_1,0,1,excess_pb210_activity,367.33333406799994,12.666666692
Luk_et_al_2020,SITE_2,MARSH_2_1,1,2,excess_pb210_activity,138.833333611,8.000000016
Luk_et_al_2020,SITE_2,MARSH_2_1,2,3,excess_pb210_activity,72.50000014499999,6.1666666789999995
Luk_et_al_2020,SITE_2,MARSH_2_1,3,4,excess_pb210_activity,59.166666785,5.000000009999999
Luk_et_al_2020,SITE_2,MARSH_2_1,4,5,excess_pb210_activity,49.666666766,7.166666681
Luk_et_al_2020,SITE_2,MARSH_2_1,5,6,excess_pb210_activity,63.33333345999999,6.1666666789999995
Luk_et_al_2020,SITE_2,MARSH_2_1,6,7,excess_pb210_activity,77.16666682099999,5.000000009999999
Luk_et_al_2020,SITE_2,MARSH_2_1,7,8,excess_pb210_activity,127.83333358899998,6.000000011999999
Luk_et_al_2020,SITE_2,MARSH_2_1,8,9,excess_pb210_activity,153.33333363999998,5.6666666779999995
Luk_et_al_2020,SITE_2,MARSH_2_1,9,10,excess_pb210_activity,126.50000025299998,6.833333347
Luk_et_al_2020,SITE_2,MARSH_2_1,10,11,excess_pb210_activity,131.66666693000002,6.500000013
Luk_et_al_2020,SITE_2,MARSH_2_1,11,12,excess_pb210_activity,106.66666688,3.833333341
Luk_et_al_2020,SITE_2,MARSH_2_1,12,13,excess_pb210_activity,71.00000014199999,3.833333341
Luk_et_al_2020,SITE_2,MARSH_2_1,13,14,excess_pb210_activity,57.333333448,4.000000008
Luk_et_al_2020,SITE_2,MARSH_2_1,14,15,excess_pb210_activity,78.33333349,4.3333333419999995
Luk_et_al_2020,SITE_2,MARSH_2_1,15,16,excess_pb210_activity,84.16666683499999,7.500000015
Luk_et_al_2020,SITE_2,MARSH_2_1,16,17,excess_pb210_activity,57.833333448999994,6.333333346
Luk_et_al_2020,SITE_2,MARSH_2_1,17,18,excess_pb210_activity,62.66666679199999,6.1666666789999995
Luk_et_al_2020,SITE_2,MARSH_2_1,18,19,excess_pb210_activity,51.166666768999995,6.66666668
Luk_et_al_2020,SITE_2,MARSH_2_1,19,20,excess_pb210_activity,48.333333429999996,5.333333344
Luk_et_al_2020,SITE_2,MARSH_2_1,20,21,excess_pb210_activity,38.000000076,5.500000011
Luk_et_al_2020,SITE_2,MARSH_2_1,21,22,excess_pb210_activity,24.666666715999998,5.333333344
Luk_et_al_2020,SITE_2,MARSH_2_1,22,23,excess_pb210_activity,22.500000045,4.500000009
Luk_et_al_2020,SITE_2,MARSH_2_1,23,24,excess_pb210_activity,50.500000101,5.6666666779999995
Luk_et_al_2020,SITE_2,MARSH_2_1,24,25,excess_pb210_activity,38.500000076999996,5.000000009999999
Luk_et_al_2020,SITE_2,MARSH_2_1,25,26,excess_pb210_activity,33.500000066999995,5.166666676999999
Luk_et_al_2020,SITE_2,MARSH_2_1,26,27,excess_pb210_activity,49.000000098,4.833333343
Luk_et_al_2020,SITE_2,MARSH_2_1,27,28,excess_pb210_activity,40.333333414,4.833333343
Luk_et_al_2020,SITE_2,MARSH_2_1,28,29,excess_pb210_activity,33.833333401,3.6666666739999996
Luk_et_al_2020,SITE_2,MARSH_2_1,29,30,excess_pb210_activity,10.000000019999998,2.666666672
Luk_et_al_2020,SITE_2,MARSH_2_1,30,32,excess_pb210_activity,-2.000000004,2.000000004
Luk_et_al_2020,SITE_2,MARSH_2_1,32,34,excess_pb210_activity,2.5000000049999995,2.666666672
Luk_et_al_2020,SITE_2,MARSH_2_1,34,36,excess_pb210_activity,-0.500000001,2.333333338
Luk_et_al_2020,SITE_2,MARSH_2_2,0,1,excess_pb210_activity,284.66666723599997,9.000000018
Luk_et_al_2020,SITE_2,MARSH_2_2,1,2,excess_pb210_activity,85.00000016999999,6.500000013
Luk_et_al_2020,SITE_2,MARSH_2_2,2,3,excess_pb210_activity,60.166666787,4.000000008
Luk_et_al_2020,SITE_2,MARSH_2_2,3,4,excess_pb210_activity,50.000000099999994,4.000000008
Luk_et_al_2020,SITE_2,MARSH_2_2,4,5,excess_pb210_activity,64.83333346299999,4.166666675
Luk_et_al_2020,SITE_2,MARSH_2_2,5,6,excess_pb210_activity,134.333333602,6.333333346
Luk_et_al_2020,SITE_2,MARSH_2_2,6,7,excess_pb210_activity,68.833333471,4.833333343
Luk_et_al_2020,SITE_2,MARSH_2_2,7,8,excess_pb210_activity,69.00000013799999,5.000000009999999
Luk_et_al_2020,SITE_2,MARSH_2_2,8,9,excess_pb210_activity,72.83333347899999,4.166666675
Luk_et_al_2020,SITE_2,MARSH_2_2,9,10,excess_pb210_activity,84.16666683499999,6.333333346
Luk_et_al_2020,SITE_2,MARSH_2_2,10,11,excess_pb210_activity,81.500000163,4.000000008
Luk_et_al_2020,SITE_2,MARSH_2_2,11,12,excess_pb210_activity,98.33333352999999,4.000000008
Luk_et_al_2020,SITE_2,MARSH_2_2,12,13,excess_pb210_activity,111.166666889,4.3333333419999995
Luk_et_al_2020,SITE_2,MARSH_2_2,13,14,excess_pb210_activity,74.000000148,4.3333333419999995
Luk_et_al_2020,SITE_2,MARSH_2_2,14,15,excess_pb210_activity,40.833333415,3.33333334
Luk_et_al_2020,SITE_2,MARSH_2_2,15,16,excess_pb210_activity,34.500000068999995,3.833333341
Luk_et_al_2020,SITE_2,MARSH_2_2,16,17,excess_pb210_activity,42.166666750999994,3.833333341
Luk_et_al_2020,SITE_2,MARSH_2_2,17,18,excess_pb210_activity,33.500000066999995,4.000000008
Luk_et_al_2020,SITE_2,MARSH_2_2,18,19,excess_pb210_activity,38.16666674299999,3.5000000069999997
Luk_et_al_2020,SITE_2,MARSH_2_2,19,20,excess_pb210_activity,30.00000006,2.5000000049999995
Luk_et_al_2020,SITE_2,MARSH_2_2,20,21,excess_pb210_activity,41.000000082,3.6666666739999996
Luk_et_al_2020,SITE_2,MARSH_2_2,21,22,excess_pb210_activity,26.833333387,4.166666675
Luk_et_al_2020,SITE_2,MARSH_2_2,22,23,excess_pb210_activity,23.33333338,3.6666666739999996
Luk_et_al_2020,SITE_2,MARSH_2_2,23,24,excess_pb210_activity,11.500000023,3.6666666739999996
Luk_et_al_2020,SITE_2,MARSH_2_2,24,25,excess_pb210_activity,1.333333336,1.66666667
Luk_et_al_2020,SITE_2,MARSH_2_2,25,26,excess_pb210_activity,3.0000000059999996,2.333333338
Luk_et_al_2020,SITE_2,MARSH_2_2,26,27,excess_pb210_activity,2.666666672,1.66666667
Luk_et_al_2020,SITE_2,MARSH_2_2,27,28,excess_pb210_activity,-1.5000000029999998,2.000000004
Luk_et_al_2020,SITE_2,MARSH_2_2,28,29,excess_pb210_activity,-3.33333334,2.333333338
Luk_et_al_2020,SITE_2,MARSH_2_2,29,30,excess_pb210_activity,0.333333334,2.8333333389999997
Luk_et_al_2020,SITE_2,POND_2,0,1,excess_pb210_activity,194.83333372299998,9.833333352999999
Luk_et_al_2020,SITE_2,POND_2,1,2,excess_pb210_activity,116.83333356699998,6.333333346
Luk_et_al_2020,SITE_2,POND_2,2,3,excess_pb210_activity,52.000000104,4.500000009
Luk_et_al_2020,SITE_2,POND_2,3,4,excess_pb210_activity,36.000000072,3.833333341
Luk_et_al_2020,SITE_2,POND_2,4,5,excess_pb210_activity,6.833333347,3.5000000069999997
