study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB22,M1180,0,100,NA,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB23,M1171,0,100,0.6463116883181819,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB23,M1171,100,200,0.688571429,NA,0.083381878
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB26,M1160,0,100,NA,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB26,M1160,100,200,0.6877284257414672,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB26,M1160,200,300,0.7042609918322897,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB27,M1161,0,100,NA,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB27,M1161,100,200,0.7460933431063008,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB27,M1161,200,300,0.7264972606316491,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB28,M1164,0,100,0.7159714286,NA,0.076413648
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB28,M1164,100,200,0.9885714285,NA,0.0307427995
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB29,M1165,0,100,0.634557142925,NA,0.101218280925
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB29,M1165,100,200,NA,NA,0.0707020225
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB29,M1165,200,300,0.820571429,NA,0.038113073
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB3,M1162,0,100,NA,NA,0.032920312400000006
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB3,M1162,100,200,0.94207142825,NA,0.04759153475
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB30,M1177,0,100,0.8497857142916666,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB30,M1177,100,200,0.8980793427146445,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB6,M1167,0,100,NA,NA,0.05995175095000001
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB6,M1167,100,200,NA,NA,0.04740153125
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB6,M1167,200,300,NA,NA,0.050240972
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB9,M1179,0,100,0.8809229458345381,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB9,M1179,100,200,1.0092338232489988,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS10,M1185,0,100,NA,NA,0.0685648734
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS10,M1185,100,200,NA,NA,0.05754189125
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS10,M1185,200,300,NA,NA,0.0512449945
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS13,M1193,0,100,NA,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS13,M1193,100,200,0.6531428575,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS21,M1191,0,100,NA,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS21,M1191,100,200,0.9618458826204161,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS21,M1191,200,300,0.9698353405273871,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS24,M1189,0,100,NA,NA,0.03003533545
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS24,M1189,100,200,NA,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS24,M1189,200,300,0.8010605574049491,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS25,M1182,0,100,NA,NA,0.022461695299999997
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS25,M1182,100,200,NA,NA,0.0388776125
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS25,M1182,200,300,NA,NA,0.032525539
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS29,M1194,0,100,NA,NA,0.1050072305
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS29,M1194,100,200,0.7302857140000001,NA,0.08853110649999998
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS31,M1195,0,100,NA,NA,0.122476086175
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS31,M1195,100,200,NA,NA,0.10083586
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS33,M1196,0,100,NA,NA,0.080446223075
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS33,M1196,100,200,NA,NA,0.03642724625
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS33,M1196,200,300,NA,NA,0.021100359
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS38,M1186,0,100,NA,NA,0.06174716072500001
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS38,M1186,100,200,0.73728571425,NA,0.0923257095
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS38,M1186,200,300,0.784285714,NA,0.083326551
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS39,M1187,0,100,NA,NA,0.081065620125
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS39,M1187,100,200,NA,NA,0.10900713149999999
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS39,M1187,200,300,0.597142857,NA,0.106495045
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS41,M1188,0,100,NA,NA,0.085967536675
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS44,M1183,0,100,NA,NA,0.077434811
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS44,M1183,100,200,0.67200000025,NA,0.08445549975
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS44,M1183,200,300,NA,NA,0.11168322199999998
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS45,M1184,0,100,NA,NA,0.098097764975
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS45,M1184,100,200,NA,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS45,M1184,200,300,0.677857143,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS46,M1181,0,100,NA,NA,0.07173523405
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS46,M1181,100,200,NA,NA,0.049272098
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS49,M1190,0,100,NA,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS49,M1190,100,200,0.7087845062439777,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziS49,M1190,200,300,0.7472142857499999,NA,NA
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga11,M1132,0,100,NA,NA,0.032940447075
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga13,M1141,0,100,NA,NA,0.0457111498
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga14b,M1138,0,100,NA,NA,0.047184431875
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga15,M1139,0,100,0.446386428775,NA,0.11113670607500001
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga16,M1140,0,100,0.8551985713000001,NA,0.049031878749999994
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga17,M1136,0,100,0.6753028570499999,NA,0.088451399675
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga2,M1133,0,100,NA,NA,0.05950130305
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga20b,M1130,0,100,NA,NA,0.07976516755
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga22b,M1129,0,100,0.661445714175,NA,0.10372783
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga31,M1137,0,100,0.529269285725,NA,0.09490286310000001
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga42b,M1148,0,100,0.75644571405,NA,0.061910551450000004
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga43b,M1144,0,100,0.6004264285500001,NA,0.08823579125
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga44,M1142,0,100,0.49406071425000003,NA,0.09410552692499999
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga44b,M1143,0,100,0.4007042858,NA,0.130101534475
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga45,M1149,0,100,0.556086428475,NA,0.099479637275
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga45b,M1145,0,100,0.4922168498205128,NA,0.1137571811153846
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga6,M1156,0,100,NA,NA,0.03426629945
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga6,M1156,100,200,1.005085714,NA,0.009856146
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga9,M1134,0,100,NA,NA,0.086211271925
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaAM,M1131,0,100,0.7090692859250001,NA,0.07746001259999999
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaC1,M1150,0,100,0.7537860669829861,NA,0.057965559199999996
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaRM1,M1146,0,100,0.651118571375,NA,0.103258550525
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW2,M1152,0,100,0.70508857115,NA,0.06366697945000001
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW2,M1152,100,200,NA,NA,0.031671688999999996
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW2,M1152,200,300,1.4971142859999997,NA,0.0035881820000000005
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW3,M1153,0,100,0.654688571525,NA,0.087291017575
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW3,M1153,100,200,0.759742857,NA,0.0548469595
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW4,M1154,0,100,0.621390000175,NA,0.09787963512500002
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW5,M1155,0,100,1.020341428575,NA,0.029618365025000003
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW5,M1155,100,200,NA,NA,0.018346003
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW5,M1155,200,300,1.207257143,NA,0.010425911
Saintilan_et_al_2013,NS13 Berowra Creek,M0371,0,100,NA,NA,0.09185714285714285
Sanders_et_al_2008,CJS08 Ilha Grande,M0652,0,100,NA,NA,0.04447142857142858
Sanders_et_al_2010_ECSS,CJS10ECSS T5B,M0653,0,100,NA,NA,0.11297352941176471
Sanders_et_al_2010_ECSS,CJS10ECSS T5C,M0654,0,100,NA,NA,0.06460434782608696
Sanders_et_al_2010_EES,CJS10 EES C3A,M0385,0,100,0.563636363636363,NA,0.05585909090909097
Sanders_et_al_2010_EES,CJS10 EES C3B,M0386,0,100,0.6915909090909094,NA,0.039822727272727294
Sanders_et_al_2012_MER,CJS12 MER GTA,M1197,0,100,NA,0.23682691073518516,NA
Sanders_et_al_2012_MER,CJS12 MER PAA,M1198,0,100,NA,0.1435103987606,NA
Sanders_et_al_2014,CJS14 Ilow,M0655,0,100,NA,NA,0.11832692307692308
Sanders_et_al_2014,CJS14 Iup,M0656,0,100,NA,NA,0.13984615384615384
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR D1,M1081,0,100,0.48489795918367345,NA,0.08558857142857143
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR D2,M1082,0,100,NA,NA,0.08279294117647058
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR D3,M1083,0,100,NA,NA,0.06366458333333333
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR D4,M1084,0,100,NA,NA,0.08412826086956522
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR D5,M1085,0,100,0.39269230769230773,NA,0.11034423076923078
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR D6,M1086,0,100,0.44645833333333335,NA,0.1108875
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR H1,M1087,0,100,NA,NA,0.1704575
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR H2,M1088,0,100,NA,NA,0.21169533333333332
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR H3,M1089,0,100,0.2550426438731293,NA,0.1649823076923077
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR H4,M1090,0,100,0.2934210526315789,NA,0.20224421052631578
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR H5,M1091,0,100,0.30507042253521127,NA,0.19440496981891348
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR H6,M1092,0,100,0.3138144329896907,NA,0.1714680412371134
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR Melb 1,M1099,0,100,0.5506818181818182,NA,0.037270454545454544
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR Melb 2,M1100,0,100,NA,NA,0.035532
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR Melb 3,M1101,0,100,NA,NA,0.045004
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR Melb 6,M1102,0,100,NA,NA,0.024092000000000002
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N1,M1103,0,100,NA,NA,0.038158000000000004
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N2,M1104,0,100,0.7402000000000001,NA,0.021794
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N3,M1105,0,100,NA,NA,0.03878
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N4,M1106,0,100,NA,NA,0.023796
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N5,M1107,0,100,NA,NA,0.047158000000000005
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N6,M1108,0,100,0.792,NA,0.044798000000000004
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB1,M1093,0,100,NA,NA,0.015316600000000001
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB2,M1094,0,100,NA,NA,0.0207738
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB3,M1095,0,100,NA,NA,0.0531228
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB4,M1096,0,100,0.7678,NA,0.0238158
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB5,M1097,0,100,0.8211684756288345,NA,0.029297800000000002
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB6,M1098,0,100,0.742,NA,0.0496366
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_3,0,100,1.6291038936778395,0.012206558800778344,NA
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_4,0,100,1.5328308317431496,0.009045496415762928,NA
Schile-Beers_and_Megonigal_2017,Abu al Abyad 10 yr,Abu_al_Abyad_10_yr_planted_mangrove_5,0,100,1.382785567430322,0.009072270057758201,NA
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_1,0,100,1.7534338185253495,0.007634072654345031,NA
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_2,0,100,1.606560629066987,0.011608544801091848,NA
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_3,0,100,1.6249484042299414,0.0057410362497005785,NA
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_4,0,100,1.4742985242131945,0.0122628430943449,NA
Schile-Beers_and_Megonigal_2017,Abu al Abyad 3 yr,Abu_al_Abyad_3_yr_planted_mangrove_5,0,100,1.4658901449545378,0.0073643887107330604,NA
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_2,0,100,1.5309419262109043,0.009155788866177645,NA
Schile-Beers_and_Megonigal_2017,Abu al Abyad 5 yr,Abu_al_Abyad_5_yr_planted_mangrove_3,0,100,1.5597701979589076,0.014971817873338202,NA
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_1,0,100,1.4504069574916778,0.00748894188162981,NA
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_2,0,100,1.442259093364937,0.010140125044600233,NA
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_3,0,100,1.3828276138522404,0.013342323329012633,NA
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_4,0,100,1.4275319378845182,0.006732072463543354,NA
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_5,0,100,1.472149118984959,0.007623785641602597,NA
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_6,0,100,1.3850061871481605,0.010546834747767186,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_1,0,100,1.2811905833721522,0.008719910853000792,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_1,100,200,1.295815396413197,0.00799265072830492,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_1,200,300,1.295815396413197,0.00799265072830492,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_2,0,100,1.2618296529968454,0.015064725138901213,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_2,100,200,1.4178155009847153,0.006698112648424903,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_2,200,300,1.4178155009847153,0.006698112648424903,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_3,0,100,1.44299980828555,0.01053082424768231,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_3,100,200,1.4378583753071787,0.005152825927858071,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_3,200,300,1.4378583753071787,0.005152825927858071,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_4,0,100,1.3382975756836364,0.011479849986863955,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_4,100,200,1.497115568956202,2.589522165801128e-4,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_4,200,300,1.497115568956202,2.589522165801128e-4,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_5,0,100,1.3843090436934662,0.005233649079363604,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_5,100,200,1.5860013594297366,0.004195884858291716,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_6,0,100,1.303571117346672,0.028121477853880663,NA
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_6,100,200,1.349844014152012,0.0036413320860252084,NA
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_1,0,100,1.430538369032888,0.007868323855351666,NA
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_2,0,100,1.2091081792355822,0.009557205101771474,NA
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_3,0,100,1.1847081583212786,0.0182551727662802,NA
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_4,0,100,1.2335082001498858,0.04328218835712204,NA
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_5,0,100,1.2143367551457902,0.01677608961459426,NA
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_6,0,100,1.2129424682364014,0.01805463528558308,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_1,0,100,1.277082627281522,0.007811487391719692,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_1,100,200,1.1857524440300562,0.011463586841348707,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_2,0,100,1.3083096589090562,0.010246754494804762,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_3,0,100,1.2437155039700416,0.01573850372421469,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_4,0,100,1.3121695277732006,0.012851672767698899,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_4,100,200,1.1513999756215931,0.008494036673146308,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_5,0,100,1.3568632737404875,0.008738892343104862,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_5,100,200,1.1573228150023624,0.006844529876180818,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_6,0,100,1.35942194035298,0.008835687974373327,NA
Schile-Beers_and_Megonigal_2017,Al Shalila,Al_Shalila_mangrove_6,100,200,1.1940444191631336,0.013416952341586299,NA
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_1,0,100,1.0772798713708203,0.016949488737027424,NA
Schile-Beers_and_Megonigal_2017,Bu Tinah Janoub,Bu_Tinah_Janoub_mangrove_2,0,100,0.8804569959485731,0.013853791665637438,NA
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_3,0,100,0.7399600666374708,0.11652110104394715,NA
Schile-Beers_and_Megonigal_2017,Bu Tinah Shamal,Bu_Tinah_Shamal_mangrove_6,0,100,0.7726613192185681,0.12368205277487454,NA
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_1,0,100,1.270978985435445,0.008743119831454153,NA
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_2,0,100,1.321385465849678,0.007245423229161559,NA
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_3,0,100,1.2080438576994978,0.015605890739740724,NA
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_4,0,100,1.0247230048656197,0.024352669744105278,NA
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_5,0,100,0.9001235148924466,0.0730568090753929,NA
Schile-Beers_and_Megonigal_2017,Eastern Mangrove,Eastern_Mangrove_mangrove_6,0,100,0.8109807802933648,0.10205001465585083,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_1,0,100,1.2409533070588281,0.006224229536585893,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_1,100,200,1.066111088538512,0.007619532732853642,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_1,200,300,1.066111088538512,0.007619532732853642,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_2,0,100,1.107334050628668,0.007020011775183234,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_2,100,200,1.0862487424331284,0.007249077223440956,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_2,200,300,1.0862487424331284,0.007249077223440956,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_3,0,100,1.286263028321715,0.004285336359629387,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_3,100,200,1.211812937305442,0.005183972113499333,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_3,200,300,1.211812937305442,0.005183972113499333,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_4,0,100,1.267191485515637,0.005672560509431494,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_4,100,200,1.357514786072372,0.005675635374730046,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_4,200,300,1.357514786072372,0.005675635374730046,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_5,0,100,1.2571818869621365,0.004887411273742367,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_5,100,200,1.321977749787755,0.010147233624668708,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_5,200,300,1.321977749787755,0.010147233624668708,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_6,0,100,1.155664419975747,0.00742646378884782,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_6,100,200,1.271041331113137,0.005730717171288067,NA
Schile-Beers_and_Megonigal_2017,Jubail Island,Jubail_Island_mangrove_6,200,300,1.271041331113137,0.005730717171288067,NA
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_1,0,100,0.8837787562166692,0.032082553755091156,NA
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_2,0,100,1.1796815336647675,0.022496978062442555,NA
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_3,0,100,1.0855197775862644,0.013301753318684092,NA
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_4,0,100,1.2212894803146734,0.01461637027192923,NA
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_5,0,100,1.2586033684135212,0.008602281855670453,NA
Schile-Beers_and_Megonigal_2017,Jubail Island East,Jubail_Island_East_mangrove_6,0,100,1.0932167887634454,0.016189384150162054,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_1,0,100,1.1696324311135124,0.016650959988700014,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_1,100,200,0.9385293758823222,0.02045608483203038,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_1,200,300,0.9385293758823222,0.02045608483203038,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_2,0,100,1.1186102445230666,0.016141064626768616,NA
Schile-Beers_and_Megonigal_2017,Kalba East,Kalba_East_mangrove_2,100,200,1.4047440612091955,0.008172004786838738,NA
